class,CL,LOC,LOCE,CCMax,CCSum,NMax,n1,n2,n,N1,N2,N,V,L,D,E,T,WMC,DIT,NOC,CBO,RFC,LCOM,Class,Size,Ties,Pairs,Density,AvgDist,Diameter,nWeakComp,pWeakComp,2StepReach,ReachEffic,Broker,nBroker,EgoBetween,nEgoBetween,Size2,Ties2,Pairs2,Density2,AvgDist2,Diameter2,nWeakComp2,pWeakComp2,2StepReach2,ReachEffic2,Broker2,nBroker2,EgoBetween2,nEgoBetween2,Size3,Ties3,Pairs3,Density3,AvgDist3,Diameter3,nWeakComp3,pWeakComp3,2StepReach3,ReachEffic3,Broker3,nBroker3,EgoBetween3,nEgoBetween3,Degree,NrmDegree,Share,OutDegree,InDegree,NrmOutDeg,NrmInDeg,Clus Coef,nPairs,Eigenvec,nEigenvec,Power,Normalized Power,inFarness,outFarness,inCloseness,outCloseness,OutdwReach,IndwReach,nOutdwReach,nIndwReach,Betweenness,nBetweenness,Betweenness2,EffSize,Efficiency,Constraint,Hierarchy,Indirectsfile,blocker,critical,major,normal,minor,trivial,enhancement,high,middle,low,non
main\org\apache\tools\ant\types\optional\AbstractScriptComponent.java,111,43,18,2,12,1,50,33,83,62,49,111,375.9257394,2.256153195,29.21830769,1392.610484,4.298180506,12,2,2,7,388,18,main\org\apache\tools\ant\types\optional\AbstractScriptComponent.java-->AbstractScriptComponent,7,7,42,16.666666,,,2,28.571428,32.699619,67.716537,17.5,0.416667,8.5,20.238094,2,0,2,0,,,2,100,0.285171,100,1,0.5,0,0,5,6,20,30,,,1,20,32.604561,67.920792,7,0.35,0,0,7,0.665399,0.000901,5,2,0.475285,0.190114,0.166667,21,0.016166,2.286253,-14.662313,-8.37959,1105652,972394,0.095147,0.108187,42.369053,3,0.040237,0.002849,179.833328,0.016265,0.205832,5.357143,0.765306,0.197174,0.026905,0.16048,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\ProjectComponent.java,144,43,17,3,12,2,48,32,80,74,49,123,479.2094671,23.10032237,7.449695031,593.4669152,1.83168801,12,1,29,6,27,42,main\org\apache\tools\ant\ProjectComponent.java-->ProjectComponent,313,1052,97656,1.077251,,,6,1.916933,68.250954,18.524252,48302,0.494614,1294.749146,1.325827,312,1042,97032,1.073873,,,6,1.923077,68.155891,18.604048,47995,0.494631,995.749207,1.026207,2,0,2,0,,,2,100,32.319393,95.505615,1,0.5,1,50,313,29.752851,0.040294,2,312,0.190114,29.657795,0.010773,48828,0.316016,44.691479,-13.157975,-7.519854,264883,977655,0.397156,0.107604,39.069061,514.453186,0.037103,0.48856,3856.054932,0.348758,10.97536,306.740448,0.980001,0.017511,0.44083,0.476967,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\util\ScriptRunnerBase.java,269,115,57,3,32,2,125,110,235,247,172,419,1850.464482,3.985732491,62.00796644,10268.322,31.69235185,32,1,2,17,362,258,main\org\apache\tools\ant\util\ScriptRunnerBase.java-->ScriptRunnerBase,14,26,182,14.285714,,,1,7.142857,58.174904,46.539925,78,0.428571,20.833334,11.446886,10,7,90,7.777778,,,3,30,2.471483,42.622952,41.5,0.461111,0,0,4,6,12,50,,,1,25,57.794678,48.484848,3,0.25,0,0,14,1.330799,0.001802,4,10,0.380228,0.95057,0.142857,91,0.036593,5.175093,-16.487074,-9.422451,1095134,976572,0.096061,0.107724,42.359539,12,0.040227,0.011396,384.112518,0.034741,0.245379,11.107142,0.793367,0.132006,0.051635,0.314451,0,0,0,0,0,0,2,0,0,2,0
main\org\apache\tools\ant\util\ScriptRunnerHelper.java,162,80,38,4,21,1,77,43,120,103,65,168,628.5879028,5.495440039,19.75311058,1452.306246,4.482426686,21,1,0,11,375,90,main\org\apache\tools\ant\util\ScriptRunnerHelper.java-->ScriptRunnerHelper,11,25,110,22.727272,,,1,9.090909,33.650188,64.130432,42.5,0.386364,10,9.090909,5,0,20,0,,,5,100,1.901141,58.823528,10,0.5,0,0,6,6,30,20,,,1,16.666666,33.269962,67.567566,12,0.4,0,0,11,1.045627,0.001416,6,5,0.570342,0.475285,0.227273,55,0.020022,2.831471,-17.947414,-10.257044,1099343,973438,0.095694,0.108071,43.119049,7.5,0.040949,0.007123,42.988094,0.003888,0.003951,7.227273,0.657025,0.18817,0.060281,0.387325,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\dotnet\JSharp.java,98,41,16,3,12,1,41,22,63,54,33,87,322.4485817,0.869730215,28.9558619,1909.895017,5.894737708,12,6,0,4,671,34,main\org\apache\tools\ant\taskdefs\optional\dotnet\JSharp.java-->JSharp,6,11,30,36.666668,,,1,16.666666,47.528519,61.728394,9.5,0.316667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,30,36.666668,,,1,16.666666,47.528519,61.728394,9.5,0.316667,0,0,6,0.570342,0.000772,6,0,0.570342,0,0.366667,15,0.02359,3.336186,-26.502283,-15.146197,1107756,958747,0.094967,0.109727,46.869061,1,0.04451,0.00095,0,0,0.002671,2.583333,0.430556,0.236637,0.002279,0.190338,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\dotnet\DotnetCompile.java,923,377,202,6,96,3,276,231,507,542,375,917,4077.461856,6.99990096,174.7211932,27312.49429,84.29782189,96,5,3,17,653,1942,main\org\apache\tools\ant\taskdefs\optional\dotnet\DotnetCompile.java-->DotnetCompile,16,47,240,19.583334,,,1,6.25,52.471481,37.67918,96.5,0.402083,15.333333,6.388889,3,0,6,0,,,3,100,0.760456,47.058823,3,0.5,0,0,13,33,156,21.153847,,,1,7.692307,52.471481,38.121548,61.5,0.394231,0,0,16,1.520913,0.00206,13,3,1.235741,0.285171,0.195833,120,0.045883,6.488854,-47.155876,-26.949837,1104600,959742,0.095238,0.109613,56.419071,4,0.053579,0.003799,78.243973,0.007077,0.025603,10.78125,0.673828,0.117492,0.033,0.340173,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\dotnet\NetCommand.java,348,165,98,6,37,3,175,173,348,450,307,757,3860.694031,4.56481989,74.96194119,26806.49416,82.7360931,37,1,0,19,410,114,main\org\apache\tools\ant\taskdefs\optional\dotnet\NetCommand.java-->NetCommand,19,61,342,17.836258,,,1,5.263158,60.551331,36.111111,140.5,0.410819,47.116665,13.776803,10,12,90,13.333333,,,4,40,2.186312,30.666666,39,0.433333,0,0,9,23,72,31.944445,,,1,11.111111,60.551331,37.714622,24.5,0.340278,0,0,19,1.806084,0.002446,9,10,0.855513,0.95057,0.178363,171,0.053716,7.596607,-23.820841,-13.613738,1097236,965002,0.095877,0.109015,50.742855,11,0.048189,0.010446,367.691315,0.033256,0.063201,13.631578,0.717452,0.111356,0.05637,0.396495,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\dotnet\DotnetResource.java,215,111,66,8,32,4,92,87,179,241,158,399,2069.696774,1.292250063,58.72566565,19943.30692,61.55341643,32,1,0,12,414,97,main\org\apache\tools\ant\taskdefs\optional\dotnet\DotnetResource.java-->DotnetResource,10,22,90,24.444445,,,1,10,55.703423,56.782948,34,0.377778,6.916667,7.685185,4,3,12,25,,,1,25,1.520913,48.484848,4.5,0.375,0,0,6,10,30,33.333332,,,1,16.666666,55.703423,58.658657,10,0.333333,0,0,10,0.95057,0.001287,6,4,0.570342,0.380228,0.244444,45,0.030552,4.320761,-24.75823,-14.149462,1103548,963925,0.095329,0.109137,53.626194,5,0.050927,0.004748,62.186344,0.005624,0.023314,5.75,0.575,0.158681,0.027575,0.240364,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\jdepend\JDependTask.java,626,352,228,16,75,4,171,247,418,829,529,1358,8265.92769,2.721238931,96.4509415,93985.61951,290.0790725,75,3,0,28,540,385,main\org\apache\tools\ant\taskdefs\optional\jdepend\JDependTask.java-->JDependTask,13,26,156,16.666666,,,1,7.692307,55.323193,39.060402,65,0.416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,26,156,16.666666,,,1,7.692307,55.323193,39.060402,65,0.416667,0,0,13,1.235741,0.001674,13,0,1.235741,0,0.166667,78,0.045082,6.375508,-22.595732,-12.913582,1107756,960778,0.094967,0.109495,55.659512,1,0.052858,0.00095,0,0,0.013933,9.846153,0.757396,0.093221,0.009874,0.09427,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\Execute.java,1181,638,407,10,85,4,277,316,593,880,583,1463,7662.924354,15.74647755,116.8517151,66227.37225,204.4054699,85,1,0,41,87,413,main\org\apache\tools\ant\taskdefs\Execute.java-->Execute,60,292,3540,8.248588,,,3,5,62.832699,30.004539,1624,0.458757,239.03334,6.752354,49,30,2352,1.27551,,,23,46.938774,19.486692,34.62838,1161,0.493622,0,0,11,17,110,15.454545,,,2,18.181818,60.836502,39.726879,46.5,0.422727,0,0,60,5.703422,0.007724,11,49,1.045627,4.657794,0.082486,1770,0.098606,13.944953,-16.549807,-9.458303,941687,966054,0.111714,0.108897,51.026188,100.050003,0.048458,0.095014,1541.847412,0.139451,0.676798,51.516666,0.858611,0.062,0.239306,0.542801,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\ExecuteWatchdog.java,135,63,35,4,15,3,46,32,78,101,42,143,646.2316912,1.487327227,15.88315776,3168.096711,9.778076267,15,1,0,8,25,23,main\org\apache\tools\ant\taskdefs\ExecuteWatchdog.java-->ExecuteWatchdog,9,14,72,19.444445,,,1,11.111111,43.63118,73.557693,29,0.402778,6,8.333333,7,7,42,16.666666,,,1,14.285714,10.551331,60.98901,17.5,0.416667,0,0,2,0,2,0,,,2,100,41.920151,99.773758,1,0.5,0,0,9,0.855513,0.001159,2,7,0.190114,0.665399,0.194444,36,0.021068,2.979532,2.119617,1.211373,940745,975849,0.111826,0.107804,24.038073,68.83329,0.022828,0.065369,134.949997,0.012205,0.074163,5.888889,0.654321,0.158278,0.03175,0.173538,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\LogStreamHandler.java,39,18,9,2,4,1,21,15,36,37,24,61,222.8847866,2.08892028,6.072194758,520.8687689,1.607619657,4,2,0,6,35,3,main\org\apache\tools\ant\taskdefs\LogStreamHandler.java-->LogStreamHandler,19,60,342,17.543859,,,1,5.263158,51.330799,43.760128,141,0.412281,19.5,5.701755,14,13,182,7.142857,,,1,7.142857,10.551331,46.638657,84.5,0.464286,0,0,5,4,20,20,,,2,40,50.285172,53.11245,8,0.4,0,0,19,1.806084,0.002446,5,14,0.475285,1.330799,0.175439,171,0.045573,6.445004,-5.897968,-3.370721,940742,972508,0.111827,0.108174,35.611919,73.285706,0.033819,0.069597,243.535721,0.022026,0.040598,13.447369,0.707756,0.094746,0.071979,0.275791,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\types\Commandline.java,566,285,172,13,61,4,232,199,431,659,436,1095,5541.481426,7.023154604,109.2701335,62579.44221,193.1464266,61,1,0,16,43,343,main\org\apache\tools\ant\types\Commandline.java-->Commandline,77,178,5852,3.041695,,,1,1.298701,47.05323,40.573769,2837,0.484792,6.6,0.112782,76,115,5700,2.017544,,,2,2.631579,19.486692,26.282051,2792.5,0.489912,0,0,1,0,0,,0,0,1,100,41.825096,100,0,,0,,77,7.319392,0.009912,1,76,0.095057,7.224335,0.030417,2926,0.081282,11.495014,1.119486,0.639792,933237,976901,0.112726,0.107687,23.038076,118.616669,0.021879,0.112646,5.077778,0.000459,0.452934,72.415581,0.940462,0.041033,0.28286,0.401294,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\types\CommandlineJava.java,661,323,187,6,65,2,188,168,356,451,284,735,3388.188547,8.680997115,65.08612092,17672.45737,54.5446215,65,1,0,21,461,631,main\org\apache\tools\ant\types\CommandlineJava.java-->CommandlineJava,21,81,420,19.285715,,,1,4.761905,59.220531,39.961514,169.5,0.403571,48.283333,11.496032,12,8,132,6.060606,,,4,33.333332,6.558935,40.350876,62,0.469697,7.5,5.681818,10,18,90,20,,,2,20,58.460075,44.022907,36,0.4,5,5.555555,21,1.996198,0.002703,10,12,0.95057,1.140684,0.192857,210,0.05242,7.413268,-24.704639,-14.118834,1057329,972337,0.099496,0.108193,50.542839,27.35,0.047999,0.025973,172.041992,0.01556,0.049942,14.636363,0.69697,0.095241,0.049721,0.362525,0,0,0,0,0,1,0,0,0,1,0
main\org\apache\tools\ant\types\EnumeratedAttribute.java,123,55,27,4,15,2,60,37,97,117,67,184,865.9372271,2.250258713,24.0408425,6128.829056,18.91613906,15,1,69,4,21,34,main\org\apache\tools\ant\types\EnumeratedAttribute.java-->EnumeratedAttribute,56,72,3080,2.337662,,,2,3.571429,48.859314,48.082321,1504,0.488312,4.333333,0.140693,55,23,2970,0.774411,,,35,63.636364,22.243345,37.201908,1473.5,0.496128,0,0,1,0,0,,0,0,1,100,41.825096,100,0,,0,,56,5.323194,0.007209,1,55,0.095057,5.228137,0.023377,1540,0.063009,8.910779,1.119593,0.639853,265988,977948,0.395507,0.107572,22.87141,279.913971,0.02172,0.265825,141.859528,0.01283,0.333194,53.517857,0.955676,0.035822,0.256902,0.186534,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\types\PatternSet.java,475,285,171,9,65,4,206,218,424,636,413,1049,5219.746421,4.348084122,89.24647403,42886.25798,132.3649938,65,3,0,13,363,193,main\org\apache\tools\ant\types\PatternSet.java-->PatternSet,13,33,156,21.153847,,,1,7.692307,58.840305,45.682655,61.5,0.394231,7.5,4.807693,9,4,72,5.555555,,,5,55.555557,12.1673,61.244019,34,0.472222,0,0,4,6,12,50,,,1,25,57.604561,52.879581,3,0.25,0,0,13,1.235741,0.001674,4,9,0.380228,0.855513,0.211538,78,0.041927,5.929322,-18.683439,-10.677686,266670,977646,0.394495,0.107605,40.985725,214.063217,0.038923,0.203289,28.976032,0.002621,0.012041,8.692307,0.668639,0.112998,0.037221,0.184612,0,0,0,2,0,0,0,0,2,0,0
main\org\apache\tools\ant\util\LoaderUtils.java,109,38,17,3,11,2,66,46,112,96,70,166,675.1584012,2.217566109,26.0507731,2765.716229,8.536161199,11,1,0,8,27,28,main\org\apache\tools\ant\util\LoaderUtils.java-->LoaderUtils,11,17,110,15.454545,,,2,18.181818,48.574146,69.523811,46.5,0.422727,8.666667,7.878788,8,2,56,3.571429,,,6,75,7.984791,69.421486,27,0.482143,0,0,3,2,6,33.333332,,,1,33.333332,46.673004,79.96743,2,0.333333,0,0,11,1.045627,0.001416,3,8,0.285171,0.760456,0.154545,55,0.023381,3.306574,0.05618,0.032107,266126,977703,0.395301,0.107599,34.936932,243.256226,0.033178,0.231013,149.759171,0.013545,0.190133,8.590909,0.780992,0.119082,0.025229,0.128071,0,0,1,1,0,0,0,1,1,0,0
main\org\apache\tools\ant\taskdefs\optional\depend\constantpool\ConstantPoolEntry.java,191,79,59,12,18,1,40,47,87,142,67,209,1103.200915,1.903685761,15.96312415,6541.089483,20.18854779,18,1,7,15,30,16,main\org\apache\tools\ant\taskdefs\optional\depend\constantpool\ConstantPoolEntry.java-->ConstantPoolEntry,14,29,182,15.934066,,,1,7.142857,1.711027,27.272728,76.5,0.42033,119.583336,65.705132,10,25,90,27.777779,,,1,10,1.711027,31.034483,32.5,0.361111,35.583332,39.537037,12,21,132,15.909091,,,5,41.666668,1.330799,26.923077,55.5,0.420455,55.25,41.85606,14,1.330799,0.001802,12,10,1.140684,0.95057,0.159341,91,0.000002,0.000348,878.87793,502.283447,1088829,1094081,0.096618,0.096154,13.5,14.833333,0.012821,0.014087,148.916672,0.013469,1.165014,11.272727,0.805195,0.247385,0.159208,0.658261,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\depend\constantpool\ConstantPool.java,323,155,91,4,39,3,172,177,349,473,343,816,4053.410579,2.136134315,113.4660238,42351.80972,130.7154621,39,1,0,16,56,23,main\org\apache\tools\ant\taskdefs\optional\depend\constantpool\ConstantPool.java-->ConstantPool,10,27,90,30,,,1,10,1.711027,29.032259,31.5,0.35,19.583334,21.75926,8,20,56,35.714287,,,1,12.5,1.711027,36,18,0.321429,11.5,20.535715,8,21,56,37.5,,,1,12.5,1.330799,27.450981,17.5,0.3125,14.75,26.339285,10,0.95057,0.001287,8,8,0.760456,0.760456,0.3,45,0.000002,0.000347,800.529602,457.506958,1088835,1094085,0.096617,0.096153,11.5,13.166666,0.010921,0.012504,32.25,0.002917,0.481435,6.8125,0.68125,0.348239,0.188139,0.669679,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\depend\constantpool\Utf8CPInfo.java,40,15,4,1,4,0,8,6,14,9,7,16,60.91767875,0.190579167,5.247163242,319.6450048,0.986558657,4,2,0,3,32,3,main\org\apache\tools\ant\taskdefs\optional\depend\constantpool\Utf8CPInfo.java-->Utf8CPInfo,5,13,20,65,1.35,2,1,20,1.330799,34.146343,3.5,0.175,0,0,5,13,20,65,1.35,2,1,20,1.330799,34.146343,3.5,0.175,0,0,1,0,0,,0,0,1,100,1.330799,100,0,,0,,5,0.475285,0.000644,1,5,0.095057,0.475285,0.65,10,0,0.000029,189.958786,108.562469,1088842,1094093,0.096616,0.096153,7.833333,11.083332,0.007439,0.010525,0,0,0.000151,2.166667,0.433333,0.482908,0.171805,0.451536,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\depend\constantpool\IntegerCPInfo.java,29,11,3,1,3,0,8,7,15,11,8,19,74.23092132,0.208939546,4.786073382,355.2746367,1.096526656,3,3,0,4,33,3,main\org\apache\tools\ant\taskdefs\optional\depend\constantpool\IntegerCPInfo.java-->IntegerCPInfo,2,1,2,50,,,1,50,1.330799,66.666664,0.5,0.25,1,50,1,0,0,,0,0,1,100,1.330799,100,0,,0,,1,0,0,,0,0,1,100,0.665399,100,0,,0,,2,0.190114,0.000257,1,1,0.095057,0.095057,0.5,1,0,0.00001,41.841167,23.912453,1088845,1094103,0.096616,0.096152,6.166667,9.25,0.005856,0.008784,0.333333,0.00003,0,1.25,0.625,0.599774,0.005701,0.094156,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\depend\constantpool\FloatCPInfo.java,29,11,3,1,3,0,8,7,15,11,8,19,74.23092132,0.208939546,4.786073382,355.2746367,1.096526656,3,3,0,4,33,3,main\org\apache\tools\ant\taskdefs\optional\depend\constantpool\FloatCPInfo.java-->FloatCPInfo,2,1,2,50,,,1,50,1.330799,66.666664,0.5,0.25,1,50,1,0,0,,0,0,1,100,1.330799,100,0,,0,,1,0,0,,0,0,1,100,0.665399,100,0,,0,,2,0.190114,0.000257,1,1,0.095057,0.095057,0.5,1,0,0.00001,41.841156,23.912445,1088845,1094103,0.096616,0.096152,6.166667,9.25,0.005856,0.008784,0.333333,0.00003,0,1.25,0.625,0.599774,0.005701,0.094156,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\depend\constantpool\LongCPInfo.java,29,11,3,1,3,0,8,7,15,11,8,19,74.23092132,0.208939546,4.786073382,355.2746367,1.096526656,3,3,0,4,33,3,main\org\apache\tools\ant\taskdefs\optional\depend\constantpool\LongCPInfo.java-->LongCPInfo,2,1,2,50,,,1,50,1.330799,66.666664,0.5,0.25,1,50,1,0,0,,0,0,1,100,1.330799,100,0,,0,,1,0,0,,0,0,1,100,0.665399,100,0,,0,,2,0.190114,0.000257,1,1,0.095057,0.095057,0.5,1,0,0.00001,41.841175,23.912457,1088845,1094103,0.096616,0.096152,6.166667,9.25,0.005856,0.008784,0.333333,0.00003,0,1.25,0.625,0.599774,0.005701,0.094156,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\depend\constantpool\DoubleCPInfo.java,30,11,3,1,3,0,8,7,15,11,8,19,74.23092132,0.208939546,4.786073382,355.2746367,1.096526656,3,3,0,4,33,3,main\org\apache\tools\ant\taskdefs\optional\depend\constantpool\DoubleCPInfo.java-->DoubleCPInfo,2,1,2,50,,,1,50,1.330799,66.666664,0.5,0.25,1,50,1,0,0,,0,0,1,100,1.330799,100,0,,0,,1,0,0,,0,0,1,100,0.665399,100,0,,0,,2,0.190114,0.000257,1,1,0.095057,0.095057,0.5,1,0,0.00001,41.841164,23.912449,1088845,1094103,0.096616,0.096152,6.166667,9.250001,0.005856,0.008784,0.333333,0.00003,0,1.25,0.625,0.599774,0.005701,0.094156,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\depend\constantpool\ClassCPInfo.java,66,21,7,1,5,0,16,16,32,27,20,47,188,0.546221704,7.996128452,719.1568248,2.21961983,5,2,0,5,35,4,main\org\apache\tools\ant\taskdefs\optional\depend\constantpool\ClassCPInfo.java-->ClassCPInfo,7,19,42,45.238094,,,1,14.285714,1.711027,37.5,11.5,0.27381,1.333333,3.174603,6,16,30,53.333332,,,1,16.666666,1.711027,41.860466,7,0.233333,0,0,3,5,6,83.333336,1.166667,2,1,33.333332,1.330799,48.275864,0.5,0.083333,0,0,7,0.665399,0.000901,3,6,0.285171,0.570342,0.452381,21,0.000002,0.000345,404.913818,231.410416,1088837,1094090,0.096617,0.096153,9,12.166666,0.008547,0.011554,2.416667,0.000219,0.226262,3.5,0.5,0.437166,0.225105,0.559524,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\depend\constantpool\StringCPInfo.java,46,18,7,1,4,0,15,16,31,27,20,47,185.4860461,0.421390432,9.55328935,876.280741,2.704570188,4,3,0,5,36,3,main\org\apache\tools\ant\taskdefs\optional\depend\constantpool\StringCPInfo.java-->StringCPInfo,4,7,12,58.333332,1.5,3,1,25,1.330799,38.888889,2.5,0.208333,1,8.333333,1,0,0,,0,0,1,100,1.330799,100,0,,0,,4,7,12,58.333332,1.5,3,1,25,1.330799,38.888889,2.5,0.208333,1,8.333333,4,0.380228,0.000515,4,1,0.380228,0.095057,0.583333,6,0,0.00002,446.755341,255.323074,1088846,1094089,0.096616,0.096153,9.5,9.083334,0.009022,0.008626,0.333333,0.00003,0.00006,1.8,0.45,0.474759,0.173936,0.298052,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\depend\constantpool\FieldRefCPInfo.java,103,46,21,2,8,1,24,36,60,70,58,128,564.1516784,0.536115656,16.81024262,3105.068645,9.583545201,8,2,0,6,42,12,main\org\apache\tools\ant\taskdefs\optional\depend\constantpool\FieldRefCPInfo.java-->FieldRefCPInfo,4,10,12,83.333336,1.166667,2,1,25,1.330799,37.837837,1,0.083333,0,0,2,2,2,100,1,1,1,50,1.330799,58.333332,0,0,0,0,4,10,12,83.333336,1.166667,2,1,25,1.330799,37.837837,1,0.083333,0,0,4,0.380228,0.000515,4,2,0.380228,0.190114,0.833333,6,0,0.000029,539.185547,308.14743,1088845,1094089,0.096616,0.096153,9.5,9.583334,0.009022,0.009101,0,0,0.00003,1.333333,0.333333,0.515406,0.119204,0.373316,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\depend\constantpool\MethodRefCPInfo.java,106,46,21,2,8,1,24,36,60,70,58,128,564.1516784,0.536115656,16.81024262,3105.068645,9.583545201,8,2,0,6,42,12,main\org\apache\tools\ant\taskdefs\optional\depend\constantpool\MethodRefCPInfo.java-->MethodRefCPInfo,4,10,12,83.333336,1.166667,2,1,25,1.330799,37.837837,1,0.083333,0,0,2,2,2,100,1,1,1,50,1.330799,58.333332,0,0,0,0,4,10,12,83.333336,1.166667,2,1,25,1.330799,37.837837,1,0.083333,0,0,4,0.380228,0.000515,4,2,0.380228,0.190114,0.833333,6,0,0.000029,539.185547,308.14743,1088845,1094089,0.096616,0.096153,9.5,9.583334,0.009022,0.009101,0,0,0.00003,1.333333,0.333333,0.515406,0.119204,0.373316,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\depend\constantpool\InterfaceMethodRefCPInfo.java,110,47,22,2,8,1,24,36,60,70,58,128,564.1516784,0.536115656,16.81024262,3105.068645,9.583545201,8,2,0,6,42,12,main\org\apache\tools\ant\taskdefs\optional\depend\constantpool\InterfaceMethodRefCPInfo.java-->InterfaceMethodRefCPInfo,4,10,12,83.333336,1.166667,2,1,25,1.330799,37.837837,1,0.083333,0,0,2,2,2,100,1,1,1,50,1.330799,58.333332,0,0,0,0,4,10,12,83.333336,1.166667,2,1,25,1.330799,37.837837,1,0.083333,0,0,4,0.380228,0.000515,4,2,0.380228,0.190114,0.833333,6,0,0.000029,539.185547,308.14743,1088845,1094089,0.096616,0.096153,9.5,9.583334,0.009022,0.009101,0,0,0.00003,1.333333,0.333333,0.515406,0.119204,0.373316,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\depend\constantpool\NameAndTypeCPInfo.java,85,34,14,2,7,1,24,28,52,56,41,97,401.0070167,0.625183118,15.18855167,1947.010643,6.009292108,7,2,0,5,36,8,main\org\apache\tools\ant\taskdefs\optional\depend\constantpool\NameAndTypeCPInfo.java-->NameAndTypeCPInfo,6,17,30,56.666668,1.433333,2,1,16.666666,1.330799,34.146343,6.5,0.216667,1,3.333333,5,14,20,70,1.3,2,1,20,1.330799,38.888889,3,0.15,0,0,3,5,6,83.333336,1.166667,2,1,33.333332,1.330799,48.275864,0.5,0.083333,0,0,6,0.570342,0.000772,3,5,0.285171,0.475285,0.566667,15,0,0.000022,404.914093,231.410583,1088842,1094090,0.096616,0.096153,9,11.083333,0.008547,0.010525,0.75,0.000068,0.000271,2.6875,0.447917,0.498605,0.207725,0.566761,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\types\resources\URLResource.java,326,183,107,5,53,3,118,86,204,252,128,380,1642.463266,3.604301285,55.01774001,10379.44961,32.03533831,53,4,0,17,384,213,main\org\apache\tools\ant\types\resources\URLResource.java-->URLResource,8,15,56,26.785715,,,1,12.5,54.372623,52.573528,20.5,0.366071,2.5,4.464286,3,0,6,0,,,3,100,2.56654,67.5,3,0.5,0,0,5,4,20,20,,,1,20,54.277565,54.484734,8,0.4,0,0,8,0.760456,0.00103,5,3,0.475285,0.285171,0.267857,28,0.030718,4.344205,-6.948442,-3.971072,1100396,976636,0.095602,0.107717,37.877415,6,0.035971,0.005698,3.983333,0.00036,0.012215,4.9375,0.617188,0.159657,0.008161,0.125356,0,0,0,0,0,0,0,0,0,0,1
tests\junit\org\apache\tools\ant\taskdefs\ManifestClassPathTest.java,133,113,78,3,17,1,0,0,0,0,0,0,0,0,0,0,0,17,3,0,4,432,91,tests\junit\org\apache\tools\ant\taskdefs\ManifestClassPathTest.java-->ManifestClassPathTest,3,0,6,0,,,3,100,20.342205,94.690262,3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,,,3,100,20.342205,94.690262,3,0.5,0,0,3,0.285171,0.000386,3,0,0.285171,0,0,3,0.003669,0.518905,-0.548372,-0.313398,1107756,974589,0.094967,0.107943,33.796444,1,0.032095,0.00095,0,0,0.018074,3,1,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,1
