class,CL,LOC,LOCE,CCMax,CCSum,NMax,n1,n2,n,N1,N2,N,V,L,D,E,T,WMC,DIT,NOC,CBO,RFC,LCOM,Class,Size,Ties,Pairs,Density,AvgDist,Diameter,nWeakComp,pWeakComp,2StepReach,ReachEffic,Broker,nBroker,EgoBetween,nEgoBetween,Size2,Ties2,Pairs2,Density2,AvgDist2,Diameter2,nWeakComp2,pWeakComp2,2StepReach2,ReachEffic2,Broker2,nBroker2,EgoBetween2,nEgoBetween2,Size3,Ties3,Pairs3,Density3,AvgDist3,Diameter3,nWeakComp3,pWeakComp3,2StepReach3,ReachEffic3,Broker3,nBroker3,EgoBetween3,nEgoBetween3,Degree,NrmDegree,Share,OutDegree,InDegree,NrmOutDeg,NrmInDeg,Clus Coef,nPairs,Eigenvec,nEigenvec,Power,Normalized Power,inFarness,outFarness,inCloseness,outCloseness,OutdwReach,IndwReach,nOutdwReach,nIndwReach,Betweenness,nBetweenness,Betweenness2,EffSize,Efficiency,Constraint,Hierarchy,Indirectsfile,blocker,critical,major,normal,minor,trivial,enhancement,high,middle,low,non
main\org\apache\tools\zip\ZipLong.java,79,35,17,2,8,1,52,39,91,117,65,182,801.7979395,1.919877202,32.47459414,7284.995303,22.48455341,8,1,0,0,16,6,main\org\apache\tools\zip\ZipLong.java-->ZipLong,3,0,6,0,,,3,100,2.43309,90.909088,3,0.5,0,0,3,0,6,0,,,3,100,2.43309,90.909088,3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.729927,0.001271,0,3,0,0.729927,0,3,0.000277,0.039203,-0.000028,-0.000004,165231,169332,0.248743,0.242718,1,7.166667,0.002427,0.017395,0,0,0.570271,3,1,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\depend\constantpool\StringCPInfo.java,46,17,6,1,4,0,15,16,31,27,20,47,185.4860461,0.421390432,9.55328935,876.280741,2.704570188,4,3,0,5,36,3,main\org\apache\tools\ant\taskdefs\optional\depend\constantpool\StringCPInfo.java-->StringCPInfo,4,7,12,58.333332,1.5,3,1,25,8.272506,55.737705,2.5,0.208333,1,8.333333,1,0,0,,0,0,1,100,3.406326,100,0,,0,,4,7,12,58.333332,1.5,3,1,25,8.272506,55.737705,2.5,0.208333,1,8.333333,4,0.973236,0.001695,4,1,0.973236,0.243309,0.583333,6,0.000022,0.003047,-3.145376,-0.443041,153373,163998,0.267974,0.250613,9.5,15.949993,0.023058,0.038714,0.333333,0.000198,0.000396,1.8,0.45,0.415358,0.1494,0.22482,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\depend\constantpool\ConstantCPInfo.java,39,12,3,1,3,0,13,7,20,16,10,26,86.37013047,1.672778878,2.40943532,105.4430796,0.325441604,3,2,5,0,32,2,main\org\apache\tools\ant\taskdefs\optional\depend\constantpool\ConstantCPInfo.java-->ConstantCPInfo,7,9,42,21.428572,,,1,14.285714,8.272506,60.714287,16.5,0.392857,24,57.142857,6,1,30,3.333333,,,5,83.333336,8.272506,80.952377,14.5,0.483333,0,0,1,0,0,,0,0,1,100,3.406326,100,0,,0,,7,1.703163,0.002966,1,6,0.243309,1.459854,0.214286,21,0.000022,0.003093,-1.295192,-0.182434,153343,164001,0.268027,0.250608,8,22.41667,0.019417,0.054409,48,0.028485,0.053963,5.428571,0.77551,0.392463,0.312629,0.435281,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\sitraka\bytecode\attributes\Unknown.java,5,5,1,1,1,0,7,4,11,9,6,15,51.89147428,0.378703529,2.640588013,137.0240049,0.422913595,1,2,0,1,29,0,main\org\apache\tools\ant\taskdefs\optional\sitraka\bytecode\attributes\Unknown.java-->Unknown,2,1,2,50,,,1,50,7.29927,68.181816,0.5,0.25,0,0,1,0,0,,0,0,1,100,3.406326,100,0,,0,,2,1,2,50,,,1,50,7.29927,68.181816,0.5,0.25,0,0,2,0.486618,0.000847,2,1,0.486618,0.243309,0.5,1,0.000011,0.001498,-1.734541,-0.244318,161553,158266,0.254406,0.259689,14.5,9.449999,0.035194,0.022937,0,0,0,1.5,0.75,0.586476,0.238045,0.035926,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\sitraka\bytecode\attributes\AttributeInfo.java,81,55,42,11,14,1,32,49,81,160,112,272,1477.40949,1.477872417,15.38100958,11986.71443,36.9960322,14,1,11,16,29,5,main\org\apache\tools\ant\taskdefs\optional\sitraka\bytecode\attributes\AttributeInfo.java-->AttributeInfo,14,15,182,8.241758,,,1,7.142857,7.29927,38.96104,83.5,0.458791,142,78.02198,12,2,132,1.515152,,,10,83.333336,4.136253,41.463413,65,0.492424,130,98.484848,13,13,156,8.333333,,,1,7.692307,7.29927,42.253521,71.5,0.458333,120,76.92308,14,3.406326,0.005932,13,12,3.163017,2.919708,0.082418,91,0.000018,0.002489,-0.359078,-0.050578,161535,158254,0.254434,0.259709,20.166664,15.75,0.048948,0.038228,198,0.1175,0.040097,13.04,0.931429,0.161075,0.249362,0.299397,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\perforce\P4Submit.java,24,17,8,2,3,1,19,15,34,29,18,47,198.7737175,0.253370813,18.86928262,2290.328846,7.06891619,3,4,0,2,95,0,main\org\apache\tools\ant\taskdefs\optional\perforce\P4Submit.java-->P4Submit,2,1,2,50,,,1,50,47.445255,94.660194,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,50,,,1,50,47.445255,94.660194,0.5,0.25,0,0,2,0.486618,0.000847,2,0,0.486618,0,0.5,1,0.024891,3.520116,71.355804,10.050806,169332,159116,0.242718,0.258302,10.266666,1,0.024919,0.002427,0,0,0,1.25,0.625,0.537055,0.002536,0.035938,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\Task.java,169,81,36,4,24,3,87,53,140,109,78,187,710.1047477,32.36330886,21.06242041,1607.927988,4.962740704,24,2,74,7,52,164,main\org\apache\tools\ant\Task.java-->Task,134,254,17822,1.425205,,,10,7.462687,63.74696,24.787134,8784,0.492874,344.833344,1.934875,131,143,17030,0.839695,,,40,30.534351,53.284672,25.644028,8443.5,0.495802,123.5,0.725191,4,2,12,16.666666,,,2,50,48.6618,93.023254,5,0.416667,2,16.666666,134,32.603405,0.05678,4,131,0.973236,31.87348,0.014252,8911,0.343272,48.546043,81.544983,11.486,71338,163192,0.576131,0.251851,8.616667,169.666672,0.020914,0.411812,1256.231689,0.745494,17.900436,130.277771,0.972222,0.042043,0.567676,0.4277,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\Tstamp.java,147,128,70,3,4,2,16,34,50,71,62,133,675.8164366,0.403402525,12.38783609,5761.794435,17.78331616,4,3,0,9,57,0,main\org\apache\tools\ant\taskdefs\Tstamp.java-->Tstamp,1,0,0,,0,0,1,100,46.715328,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,46.715328,100,0,,0,,1,0.243309,0.000424,1,0,0.243309,0,,0,0.021971,3.107121,1.499995,0.211281,169332,168511,0.242718,0.243901,2.5,1,0.006068,0.002427,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0
main\org\apache\tools\ant\Location.java,52,29,14,3,6,2,25,18,43,56,37,93,368.8760891,0.853617178,11.85011592,1596.045533,4.926066459,6,1,0,2,14,5,main\org\apache\tools\ant\Location.java-->Location,6,8,30,26.666666,,,1,16.666666,54.501217,58.333332,11,0.366667,0,0,6,8,30,26.666666,,,1,16.666666,54.501217,58.333332,11,0.366667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.459854,0.002542,0,6,0,1.459854,0.266667,15,0.051745,7.317838,-0.000078,-0.000011,54995,169332,0.747341,0.242718,1,133.750061,0.002427,0.324636,0,0,0.010516,3.666667,0.611111,0.206601,0.016833,0.10516,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\SQLExec.java,618,374,248,29,83,5,268,297,565,946,602,1548,8924.615205,4.151919601,156.9347516,87516.18078,270.1116691,83,3,0,40,132,276,main\org\apache\tools\ant\taskdefs\SQLExec.java-->SQLExec,9,14,72,19.444445,,,1,11.111111,55.474453,41.758244,29,0.402778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,72,19.444445,,,1,11.111111,55.474453,41.758244,29,0.402778,0,0,9,2.189781,0.003814,9,0,2.189781,0,0.194444,36,0.075496,10.67675,273.553894,38.531372,169332,159897,0.242718,0.25704,16.333332,1,0.039644,0.002427,0,0,0.023248,5.944444,0.660494,0.128407,0.006177,0.071499,0,1,0,1,0,0,4,1,1,4,0
main\org\apache\tools\ant\types\Path.java,344,228,141,14,58,3,226,226,452,660,451,1111,5815.215009,18.90362075,68.70583847,39205.48996,121.0045987,58,3,0,13,80,151,main\org\apache\tools\ant\types\Path.java-->Path,58,151,3306,4.567453,,,1,1.724138,57.664234,31.307795,1577.5,0.477163,221.083328,6.687336,51,43,2550,1.686275,,,13,25.490196,28.953772,29.67581,1253.5,0.491569,0,0,7,12,42,28.571428,,,2,28.571428,51.581509,59.55056,15,0.357143,0,0,58,14.111922,0.024576,7,51,1.703163,12.408759,0.045675,1653,0.195717,27.678564,104.554916,14.727059,134846,161144,0.304792,0.255051,12.566667,67.666664,0.030502,0.164239,474.781738,0.281753,2.686682,52.810345,0.910523,0.054292,0.265909,0.436127,0,0,0,4,0,0,0,0,4,0,0
main\org\apache\tools\ant\AntClassLoader.java,913,488,299,10,108,4,397,415,812,1184,778,1962,9820.712239,6.817070294,257.6352648,97854.07631,302.0187541,108,2,0,28,130,588,main\org\apache\tools\ant\AntClassLoader.java-->AntClassLoader,18,32,306,10.457517,,,2,11.111111,54.987835,53.809525,137,0.447712,24,7.843137,14,1,182,0.549451,,,13,92.85714,13.868613,48.305084,90.5,0.497253,0,0,4,4,12,33.333332,,,1,25,52.068127,70.860924,4,0.333333,0,0,18,4.379562,0.007627,4,14,0.973236,3.406326,0.104575,153,0.078287,11.071491,131.39267,18.507284,148835,160728,0.276145,0.255712,12.316666,30.16667,0.029895,0.07322,135.420639,0.080364,0.820909,14.444445,0.802469,0.095098,0.110277,0.219199,0,0,0,6,0,0,1,0,6,1,0
main\org\apache\tools\ant\types\FileSet.java,237,145,84,5,41,1,139,128,267,326,203,529,2444.865812,6.047778176,38.65829727,9511.390808,29.35614447,41,3,2,12,78,81,main\org\apache\tools\ant\types\FileSet.java-->FileSet,40,98,1560,6.282051,,,1,2.5,56.690998,35.410336,731,0.46859,113.833336,7.297009,34,22,1122,1.960784,,,15,44.117645,33.090023,40.718563,550,0.490196,0,0,6,11,30,36.666668,,,1,16.666666,51.094891,64.814812,9.5,0.316667,0,0,40,9.73236,0.016949,6,34,1.459854,8.272506,0.062821,780,0.146647,20.739054,100.791245,14.196928,123392,161958,0.333085,0.253769,11.566666,71.749992,0.028074,0.17415,401.799194,0.238442,1.239175,35.099998,0.8775,0.066887,0.224316,0.382858,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\types\Reference.java,33,26,11,3,7,1,25,20,45,46,30,76,322.1730994,2.177856716,7.047804456,937.4918859,2.893493475,7,1,0,3,17,7,main\org\apache\tools\ant\types\Reference.java-->Reference,29,73,812,8.990148,,,1,3.448276,53.284672,41.011234,369.5,0.455049,7.666667,0.944171,27,34,702,4.843305,,,1,3.703704,28.467154,38.741722,334,0.475783,0,0,2,1,2,50,,,1,50,50.121655,88.793106,0.5,0.25,0,0,29,7.055961,0.012288,2,27,0.486618,6.569343,0.089901,406,0.115329,16.309988,19.1136,2.692242,66842,166052,0.614883,0.247513,5.666667,95.799934,0.013754,0.232524,23.138889,0.013731,0.611871,23.965517,0.826397,0.090919,0.200073,0.400099,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\types\EnumeratedAttribute.java,47,26,11,4,9,2,35,15,50,62,29,91,427.6406998,0.458887678,17.3868981,4671.157637,14.4171532,9,1,24,2,17,9,main\org\apache\tools\ant\types\EnumeratedAttribute.java-->EnumeratedAttribute,18,18,306,5.882353,,,1,5.555555,51.094891,64.814812,144,0.470588,0,0,17,1,272,0.367647,,,16,94.117645,15.571776,48.484848,135.5,0.498162,0,0,1,0,0,,0,0,1,100,46.715328,100,0,,0,,18,4.379562,0.007627,1,17,0.243309,4.136253,0.058824,153,0.067041,9.480963,1.500009,0.211283,154968,168511,0.265216,0.243901,2.5,26.5,0.006068,0.06432,0,0,0.208743,16.027779,0.890432,0.101622,0.241204,0.175385,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\ejb\JbossDeploymentTool.java,34,21,13,3,4,1,20,26,46,61,47,108,521.9473401,0.440052187,11.03415221,3797.034004,11.71924075,4,2,0,5,108,1,main\org\apache\tools\ant\taskdefs\optional\ejb\JbossDeploymentTool.java-->JbossDeploymentTool,2,1,2,50,,,1,50,4.379562,60,0.5,0.25,0,0,1,0,0,,0,0,1,100,3.163017,100,0,,0,,1,0,0,,0,0,1,100,4.136253,100,0,,0,,2,0.486618,0.000847,1,1,0.243309,0.243309,0.5,1,0.008104,1.146091,126.917717,17.876966,168921,158693,0.243309,0.258991,11.566666,2,0.028074,0.004854,0,0,0,1,0.5,0.570218,0.000207,0.067873,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\ejb\GenericDeploymentTool.java,796,460,299,13,93,6,320,513,833,1372,1018,2390,13746.21478,6.696022888,164.5617472,130551.5244,402.9368037,93,1,4,40,106,397,main\org\apache\tools\ant\taskdefs\optional\ejb\GenericDeploymentTool.java-->GenericDeploymentTool,17,39,272,14.338235,,,2,11.764706,56.447689,39.123104,116.5,0.428309,36.916668,13.572304,6,6,30,20,,,1,16.666666,5.109489,46.666668,12,0.4,0,0,11,13,110,11.818182,,,3,27.272728,55.961071,41.970802,48.5,0.440909,0,0,17,4.136253,0.007203,11,6,2.676399,1.459854,0.143382,136,0.090333,12.775039,251.83519,35.472187,166866,159079,0.246305,0.258362,17.833332,7,0.043285,0.01699,67.202377,0.03988,0.778273,12.588235,0.740484,0.114146,0.046766,0.349351,0,0,1,2,0,0,1,1,2,1,0
etc\testcases\taskdefs\fixcrlf\expected\Junk7.java,12,9,3,2,2,1,11,10,21,16,10,26,114.200253,0.101660374,9.836674378,1123.350703,3.467131798,2,1,0,3,12,0,etc\testcases\taskdefs\fixcrlf\expected\Junk7.java-->Junk1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,169332,169332,0.242718,0.242718,1,1,0.002427,0.002427,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\SendEmail.java,145,87,52,12,20,6,75,82,157,242,142,384,2172.645748,1.187784988,43.38151872,20458.19744,63.14258471,20,3,0,12,92,22,main\org\apache\tools\ant\taskdefs\SendEmail.java-->SendEmail,3,1,6,16.666666,,,2,66.666664,54.014599,67.477203,2.5,0.416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,16.666666,,,2,66.666664,54.014599,67.477203,2.5,0.416667,0,0,3,0.729927,0.001271,3,0,0.729927,0,0.166667,3,0.038096,5.387607,45.272453,6.376841,169332,161564,0.242718,0.254388,9.183332,1,0.02229,0.002427,0,0,1.296066,2.5,0.833333,0.336146,0.000017,0.004205,0,0,1,0,0,0,1,1,0,1,0
main\org\apache\tools\ant\taskdefs\Recorder.java,153,83,55,6,16,3,56,69,125,173,124,297,1423.707426,1.32114688,36.39345525,11568.3127,35.70466883,16,3,0,12,65,11,main\org\apache\tools\ant\taskdefs\Recorder.java-->Recorder,5,3,20,15,,,2,40,51.094891,72.916664,8.5,0.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,20,15,,,2,40,51.094891,72.916664,8.5,0.425,0,0,5,1.216545,0.002119,5,0,1.216545,0,0.15,10,0.035687,5.046927,105.462593,14.85491,169332,161959,0.242718,0.253768,11.066666,1,0.026861,0.002427,0,0,0.066853,3.8,0.76,0.211964,0.000972,0.029077,0,0,0,1,0,0,0,0,1,0,0
main\org\apache\tools\ant\taskdefs\RecorderEntry.java,163,96,56,5,26,2,150,154,304,301,226,527,2461.738708,3.385547729,127.3510062,29014.59095,89.55120664,26,1,0,12,34,100,main\org\apache\tools\ant\taskdefs\RecorderEntry.java-->RecorderEntry,4,4,12,33.333332,,,2,50,35.036495,88.343559,4,0.333333,3,25,1,0,0,,0,0,1,100,1.216545,100,0,,0,,3,4,6,66.666664,,,1,33.333332,34.549877,89.873421,1,0.166667,0,0,4,0.973236,0.001695,3,1,0.729927,0.243309,0.333333,6,0.021112,2.985709,147.584656,20.788004,168921,162782,0.243309,0.252485,8.783333,2,0.021319,0.004854,7,0.004154,0.010569,2.75,0.6875,0.30702,0.008589,0.104915,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\perforce\P4Reopen.java,16,12,6,3,5,2,16,7,23,21,12,33,149.2775445,0.103898916,9.624739528,1436.757484,4.434436678,5,4,0,3,95,0,main\org\apache\tools\ant\taskdefs\optional\perforce\P4Reopen.java-->P4Reopen,3,4,6,66.666664,,,1,33.333332,47.445255,91.121498,1,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,66.666664,,,1,33.333332,47.445255,91.121498,1,0.166667,0,0,3,0.729927,0.001271,3,0,0.729927,0,0.666667,3,0.026387,3.731683,108.03392,15.217093,169332,159115,0.242718,0.258304,10.766665,1,0.026133,0.002427,0,0,0,1.333333,0.444444,0.465558,0.001726,0.18125,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\ejb\EjbJar.java,438,193,113,7,34,3,154,148,302,345,255,600,2876.688437,4.055398717,85.90209649,19961.15985,61.60851806,34,4,0,26,147,95,main\org\apache\tools\ant\taskdefs\optional\ejb\EjbJar.java-->EjbJar,13,31,156,19.871796,,,1,7.692307,55.961071,41.218639,62.5,0.400641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,31,156,19.871796,,,1,7.692307,55.961071,41.218639,62.5,0.400641,0,0,13,3.163017,0.005508,13,0,3.163017,0,0.198718,78,0.083082,11.749564,1239.942993,174.651886,169332,150071,0.242718,0.27387,27.75,1,0.067354,0.002427,0,0,0.254091,8.423077,0.647929,0.137346,0.054867,0.293445,0,0,0,0,0,0,1,0,0,1,0
main\org\apache\tools\ant\taskdefs\optional\Script.java,100,62,43,5,14,3,65,75,140,193,137,330,1700.233644,0.714336019,36.67307749,13852.36803,42.75422231,14,3,0,9,57,5,main\org\apache\tools\ant\taskdefs\optional\Script.java-->Script,1,0,0,,0,0,1,100,46.715328,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,46.715328,100,0,,0,,1,0.243309,0.000424,1,0,0.243309,0,,0,0.021971,3.107121,1.499986,0.21128,169332,168511,0.242718,0.243901,2.5,1,0.006068,0.002427,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\rmic\WLRmic.java,41,30,19,4,6,2,19,26,45,70,41,111,609.5956937,0.104987618,9.524932714,5806.357965,17.92085792,6,2,0,9,117,3,main\org\apache\tools\ant\taskdefs\rmic\WLRmic.java-->WLRmic,4,4,12,33.333332,,,1,25,53.77129,57.105942,4,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,12,33.333332,,,1,25,53.77129,57.105942,4,0.333333,0,0,4,0.973236,0.001695,4,0,0.973236,0,0.333333,6,0.047602,6.731918,198.736374,27.992968,169332,157871,0.242718,0.260339,13.666666,1,0.033172,0.002427,0,0,0.009806,2.25,0.5625,0.287519,0.002521,0.071479,1,0,0,1,0,0,0,1,1,0,0
main\org\apache\tools\ant\taskdefs\LogOutputStream.java,74,34,17,3,10,2,39,23,62,63,39,102,421.6194974,1.368304127,17.56185221,2731.168842,8.429533464,10,2,0,5,22,14,main\org\apache\tools\ant\taskdefs\LogOutputStream.java-->LogOutputStream,7,8,42,19.047619,,,1,14.285714,35.279804,75.916229,17,0.404762,0.5,1.190476,6,3,30,10,,,3,50,7.542579,54.385963,13.5,0.45,0,0,1,0,0,,0,0,1,100,32.603405,100,0,,0,,7,1.703163,0.002966,1,6,0.243309,1.459854,0.190476,21,0.033377,4.720278,41.772427,5.883846,134552,162796,0.305458,0.252463,6.683333,35.000008,0.016222,0.084951,2.333333,0.001385,0.011503,5.071428,0.72449,0.207408,0.046301,0.179214,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\rmic\DefaultRmicAdapter.java,390,267,200,14,39,2,80,160,240,586,419,1005,5907.180966,0.531876759,57.16639913,84742.9761,261.5523954,39,1,3,16,113,62,main\org\apache\tools\ant\taskdefs\rmic\DefaultRmicAdapter.java-->DefaultRmicAdapter,9,9,72,12.5,,,2,22.222221,43.552311,52.492668,31.5,0.4375,12,16.666666,3,0,6,0,,,3,100,1.703163,53.846153,3,0.5,0,0,6,3,30,10,,,3,50,43.552311,54.57317,13.5,0.45,0,0,9,2.189781,0.003814,6,3,1.459854,0.729927,0.125,36,0.053601,7.580312,305.427856,43.020973,168099,158265,0.244499,0.259691,16.166664,4,0.039239,0.009709,49.200001,0.029197,0.02502,7.222222,0.802469,0.168423,0.058459,0.194089,0,0,0,4,0,0,0,0,4,0,0
main\org\apache\tools\ant\taskdefs\optional\jsp\WLJspc.java,231,144,103,9,26,2,100,156,256,470,354,824,5062.358123,1.076364595,55.66984149,59444.25882,183.4699346,26,4,0,12,232,19,main\org\apache\tools\ant\taskdefs\optional\jsp\WLJspc.java-->WLJspc,6,9,30,30,,,1,16.666666,55.717762,48.312237,10.5,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,30,30,,,1,16.666666,55.717762,48.312237,10.5,0.35,0,0,6,1.459854,0.002542,6,0,1.459854,0,0.3,15,0.063243,8.943923,327.543274,46.136032,169332,154992,0.242718,0.265175,19.08333,1,0.046319,0.002427,0,0,0.011997,3.25,0.541667,0.188351,0.000607,0.062774,0,0,0,1,0,0,0,0,1,0,0
main\org\apache\tools\ant\taskdefs\Java.java,297,193,114,8,48,2,221,197,418,516,313,829,4044.328687,7.428495814,89.85719905,22699.06625,70.05884646,48,3,2,19,220,211,main\org\apache\tools\ant\taskdefs\Java.java-->Java,23,50,506,9.881423,,,3,13.043478,55.717762,36.995155,228,0.450593,96,18.972332,12,1,132,0.757576,,,11,91.666664,6.812652,41.791046,65.5,0.496212,0,0,11,18,110,16.363636,,,2,18.181818,55.474453,41.304348,46,0.418182,0,0,23,5.596107,0.009746,11,12,2.676399,2.919708,0.098814,253,0.106525,15.064878,310.936371,43.796871,163580,155801,0.251253,0.263798,21.5,14,0.052184,0.033981,226.5,0.134413,1.158617,18.891304,0.821361,0.096773,0.164156,0.332101,0,0,0,1,0,0,3,0,1,3,0
main\org\apache\tools\ant\taskdefs\optional\metamata\MMetricsStreamHandler.java,85,58,30,4,10,1,141,198,339,486,363,849,4325.877126,2.022848793,105.5248058,37898.94658,116.9720573,10,1,0,6,18,13,main\org\apache\tools\ant\taskdefs\optional\metamata\MMetricsStreamHandler.java-->MMetricsStreamHandler,3,0,6,0,,,3,100,33.333332,97.85714,3,0.5,2,33.333332,1,0,0,,0,0,1,100,1.216545,100,0,,0,,2,0,2,0,,,2,100,32.846714,100,1,0.5,0,0,3,0.729927,0.001271,2,1,0.486618,0.243309,0,3,0.017965,2.540657,42.772396,6.024696,168921,162385,0.243309,0.253102,7.683333,2,0.018649,0.004854,2.8,0.001662,0.439795,3,1,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\metamata\MMetricsStreamHandler.java,85,58,30,4,10,1,141,198,339,486,363,849,4325.877126,2.022848793,105.5248058,37898.94658,116.9720573,10,1,0,6,18,13,main\org\apache\tools\ant\taskdefs\optional\metamata\MMetricsStreamHandler.java-->MetricsElement,1,0,0,,0,0,1,100,0.729927,100,0,,0,,1,0,0,,0,0,1,100,0.729927,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.243309,0.000424,0,1,0,0.243309,,0,0.00084,0.118731,-0.000072,-0.00001,168511,169332,0.243901,0.242718,1,2.5,0.002427,0.006068,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\metamata\MMetricsStreamHandler.java,85,58,30,4,10,1,141,198,339,486,363,849,4325.877126,2.022848793,105.5248058,37898.94658,116.9720573,10,1,0,6,18,13,main\org\apache\tools\ant\taskdefs\optional\metamata\MMetricsStreamHandler.java-->MMetricsStreamHandler,3,0,6,0,,,3,100,33.333332,97.85714,3,0.5,2,33.333332,1,0,0,,0,0,1,100,1.216545,100,0,,0,,2,0,2,0,,,2,100,32.846714,100,1,0.5,0,0,3,0.729927,0.001271,2,1,0.486618,0.243309,0,3,0.017965,2.540657,42.772396,6.024696,168921,162385,0.243309,0.253102,7.683333,2,0.018649,0.004854,2.8,0.001662,0.439795,3,1,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\metamata\MMetricsStreamHandler.java,85,58,30,4,10,1,141,198,339,486,363,849,4325.877126,2.022848793,105.5248058,37898.94658,116.9720573,10,1,0,6,18,13,main\org\apache\tools\ant\taskdefs\optional\metamata\MMetricsStreamHandler.java-->MetricsElement,1,0,0,,0,0,1,100,0.729927,100,0,,0,,1,0,0,,0,0,1,100,0.729927,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.243309,0.000424,0,1,0,0.243309,,0,0.00084,0.118731,-0.000072,-0.00001,168511,169332,0.243901,0.242718,1,2.5,0.002427,0.006068,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\sitraka\CovReport.java,301,188,114,8,34,2,115,124,239,302,203,505,2648.26472,1.93143637,65.32754923,19630.18769,60.58699905,34,3,0,16,166,85,main\org\apache\tools\ant\taskdefs\optional\sitraka\CovReport.java-->CovReport,7,10,42,23.809525,,,1,14.285714,54.501217,43.75,16,0.380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,42,23.809525,,,1,14.285714,54.501217,43.75,16,0.380952,0,0,7,1.703163,0.002966,7,0,1.703163,0,0.238095,21,0.068796,9.729224,190.390305,26.817383,169332,157448,0.242718,0.261039,17.199997,1,0.041748,0.002427,0,0,0.006354,4.357142,0.622449,0.160369,0.002607,0.058197,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\types\CommandlineJava.java,298,200,115,5,41,2,125,124,249,332,236,568,2744.09628,4.774204,53.69814701,19409.58308,59.90612061,41,1,0,11,107,242,main\org\apache\tools\ant\types\CommandlineJava.java-->CommandlineJava,14,12,182,6.593407,,,4,28.571428,33.576641,59.227467,85,0.467033,25.5,14.010989,10,0,90,0,,,10,100,10.948905,56.25,45,0.5,0,0,4,1,12,8.333333,,,3,75,29.683699,79.738564,5.5,0.458333,0,0,14,3.406326,0.005932,4,10,0.973236,2.43309,0.065934,91,0.048722,6.89031,73.641083,10.372698,158254,159927,0.259709,0.256992,11.769048,19.166666,0.028566,0.046521,65.533333,0.03889,0.34479,12.285714,0.877551,0.099615,0.066131,0.137394,1,1,0,3,1,0,0,2,3,1,0
