class,CL,LOC,LOCE,CCMax,CCSum,NMax,n1,n2,n,N1,N2,N,V,L,D,E,T,WMC,DIT,NOC,CBO,RFC,LCOM,Class,Size,Ties,Pairs,Density,AvgDist,Diameter,nWeakComp,pWeakComp,2StepReach,ReachEffic,Broker,nBroker,EgoBetween,nEgoBetween,Size2,Ties2,Pairs2,Density2,AvgDist2,Diameter2,nWeakComp2,pWeakComp2,2StepReach2,ReachEffic2,Broker2,nBroker2,EgoBetween2,nEgoBetween2,Size3,Ties3,Pairs3,Density3,AvgDist3,Diameter3,nWeakComp3,pWeakComp3,2StepReach3,ReachEffic3,Broker3,nBroker3,EgoBetween3,nEgoBetween3,Degree,NrmDegree,Share,OutDegree,InDegree,NrmOutDeg,NrmInDeg,Clus Coef,nPairs,Eigenvec,nEigenvec,Power,Normalized Power,inFarness,outFarness,inCloseness,outCloseness,OutdwReach,IndwReach,nOutdwReach,nIndwReach,Betweenness,nBetweenness,Betweenness2,EffSize,Efficiency,Constraint,Hierarchy,Indirectsfile,blocker,critical,major,normal,minor,trivial,enhancement,high,middle,low,non
main\org\apache\tools\ant\taskdefs\optional\jlink\JlinkTask.java,120,81,48,6,21,1,66,43,109,143,73,216,972.5298736,0.963845778,38.66793866,5792.96106,17.87950944,21,4,0,6,450,31,main\org\apache\tools\ant\taskdefs\optional\jlink\JlinkTask.java-->JlinkTask,5,4,20,20,,,2,40,50.921658,47.526882,8,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,20,20,,,2,40,50.921658,47.526882,8,0.4,0,0,5,0.576037,0.000809,5,0,0.576037,0,0.2,10,0.032038,4.530849,-28.445198,-11.528528,754292,668625,0.115075,0.129819,34.128578,1,0.039273,0.001151,0,0,0.623097,4,0.8,0.203478,0.000036,0.008643,0,0,0,3,0,0,0,0,3,0,0
main\org\apache\tools\ant\taskdefs\optional\jlink\jlink.java,386,237,161,8,55,4,240,284,524,744,526,1270,6827.189152,2.296066004,136.870052,64092.83027,197.8173774,55,1,0,20,29,111,main\org\apache\tools\ant\taskdefs\optional\jlink\jlink.java-->jlink,2,0,2,0,,,2,100,0.806452,100,1,0.5,1,50,1,0,0,,0,0,1,100,0.576037,100,0,,0,,1,0,0,,0,0,1,100,0.230415,100,0,,0,,2,0.230415,0.000323,1,1,0.115207,0.115207,0,1,0.000936,0.132428,1.215004,0.492428,753424,752557,0.115207,0.11534,2.5,2,0.002877,0.002301,2,0.000266,0.41565,2,1,0.5,0,0,0,0,0,1,0,0,0,0,1,0,0
main\org\apache\tools\ant\taskdefs\optional\ccm\CCMCheckin.java,12,7,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,419,0,main\org\apache\tools\ant\taskdefs\optional\ccm\CCMCheckin.java-->CCMCheckin,2,1,2,50,,,1,50,1.843318,64,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,50,,,1,50,1.843318,64,0.5,0.25,0,0,2,0.230415,0.000323,2,0,0.230415,0,0.5,1,0.002663,0.376651,-19.070545,-7.729084,754292,661713,0.115075,0.131175,33.545242,1,0.038602,0.001151,0,0,0,1,0.5,0.583344,0.000025,0.080128,0,0,0,1,0,0,0,0,1,0,0
main\org\apache\tools\ant\taskdefs\optional\ejb\JonasDeploymentTool.java,777,382,252,19,73,3,277,383,660,1131,834,1965,11106.55984,4.731147944,192.6082123,129213.4069,398.8068114,73,2,0,23,584,323,main\org\apache\tools\ant\taskdefs\optional\ejb\JonasDeploymentTool.java-->JonasDeploymentTool,10,33,90,36.666668,,,1,10,59.216591,38.01775,28.5,0.316667,1.7,1.888889,1,0,0,,0,0,1,100,1.843318,100,0,,0,,9,27,72,37.5,,,1,11.111111,59.216591,38.473053,22.5,0.3125,0,0,10,1.152074,0.001617,9,1,1.036866,0.115207,0.366667,45,0.049867,7.052275,-94.609383,-38.344151,752557,650371,0.11534,0.133462,49.366653,2.5,0.056809,0.002877,9.016666,0.001198,0.006656,5.35,0.535,0.13508,0.004227,0.159392,0,0,0,2,0,0,0,0,2,0,0
testcases\org\apache\tools\ant\taskdefs\optional\XalanLiaisonTest.java,29,26,14,2,5,1,21,23,44,46,37,83,344.7022626,0.666312556,17.27755386,2590.141055,7.994262515,5,3,0,5,23,6,testcases\org\apache\tools\ant\taskdefs\optional\XalanLiaisonTest.java-->XalanLiaisonTest,2,0,2,0,,,2,100,0.460829,100,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,,,2,100,0.460829,100,1,0.5,0,0,2,0.230415,0.000323,2,0,0.230415,0,0,1,0.00001,0.0014,1.999993,0.810575,754292,752556,0.115075,0.11534,3,1,0.003452,0.001151,0,0,0.208091,2,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\XalanLiaison.java,62,48,29,7,10,2,32,33,65,115,76,191,957.2080613,0.43458403,28.59245017,15168.02315,46.81488627,10,1,0,6,15,2,main\org\apache\tools\ant\taskdefs\optional\XalanLiaison.java-->XalanLiaison,1,0,0,,0,0,1,100,0.230415,100,0,,0,,1,0,0,,0,0,1,100,0.230415,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.115207,0.000162,0,1,0,0.115207,,0,0,0.000041,0.000003,0.000001,753424,754292,0.115207,0.115075,1,2,0.001151,0.002301,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\DefaultExcludes.java,79,44,25,7,11,2,45,27,72,62,42,104,433.7900159,1.017471486,25.20763997,1915.725953,5.912734422,11,3,0,5,344,6,main\org\apache\tools\ant\taskdefs\DefaultExcludes.java-->DefaultExcludes,3,2,6,33.333332,,,1,33.333332,48.156681,61.651917,2,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,33.333332,,,1,33.333332,48.156681,61.651917,2,0.333333,0,0,3,0.345622,0.000485,3,0,0.345622,0,0.333333,3,0.022249,3.146497,-12.406841,-5.028357,754292,671273,0.115075,0.129307,28.036928,1,0.032263,0.001151,0,0,0.000208,1.833333,0.611111,0.338668,0.000099,0.007943,0,0,0,1,0,0,1,0,1,1,0
main\org\apache\tools\ant\filters\StripLineBreaks.java,117,55,30,5,14,3,53,33,86,107,60,167,722.4606115,1.115493985,29.1511845,5680.569284,17.53262125,14,5,0,3,45,15,main\org\apache\tools\ant\filters\StripLineBreaks.java-->StripLineBreaks,4,2,12,16.666666,,,2,50,5.299539,54.761906,5,0.416667,3,25,1,0,0,,0,0,1,100,2.764977,100,0,,0,,3,2,6,33.333332,,,1,33.333332,4.262673,61.666668,2,0.333333,0,0,4,0.460829,0.000647,3,1,0.345622,0.115207,0.166667,6,0.001852,0.2619,-3.81153,-1.544771,204959,672149,0.423499,0.129138,26.236927,126.011353,0.030192,0.145007,63.447952,0.008431,0.000797,3,0.75,0.281501,0.001574,0.060548,0,0,0,1,0,0,0,0,1,0,0
testcases\org\apache\tools\ant\taskdefs\SignJarTest.java,37,28,9,1,8,0,5,3,8,6,4,10,30,0.386988016,2.584059348,77.52178045,0.239264754,8,3,0,1,398,28,testcases\org\apache\tools\ant\taskdefs\SignJarTest.java-->SignJarTest,1,0,0,,0,0,1,100,13.59447,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,13.59447,100,0,,0,,1,0.115207,0.000162,1,0,0.115207,0,,0,0.001497,0.211766,-5.501068,-2.229523,754292,670446,0.115075,0.129466,24.596432,1,0.028304,0.001151,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\cvslib\CvsUser.java,67,27,10,3,7,1,25,15,40,34,22,56,216.4639589,0.501652187,18.98174655,1578.859963,4.873024576,7,1,0,2,17,4,main\org\apache\tools\ant\taskdefs\cvslib\CvsUser.java-->CvsUser,2,1,2,50,,,1,50,43.433178,97.668396,0.5,0.25,0,0,1,0,0,,0,0,1,100,1.612903,100,0,,0,,1,0,0,,0,0,1,100,42.857143,100,0,,0,,2,0.230415,0.000323,1,1,0.115207,0.115207,0.5,1,0.012704,1.796622,0.999944,0.405267,753424,671452,0.115207,0.129272,18.348818,2,0.021115,0.002301,0,0,0,1,0.5,0.538336,0.003165,0.037058,0,0,0,1,0,0,0,0,1,0,0
testcases\org\apache\tools\ant\taskdefs\optional\sitraka\XMLReportTest.java,62,42,31,2,5,1,36,83,119,165,144,309,1657.292268,0.657224813,28.41421338,16252.76182,50.16284513,5,2,0,21,205,6,testcases\org\apache\tools\ant\taskdefs\optional\sitraka\XMLReportTest.java-->XMLReportTest,3,1,6,16.666666,,,2,66.666664,11.981566,98.113205,2.5,0.416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,16.666666,,,2,66.666664,11.981566,98.113205,2.5,0.416667,0,0,3,0.345622,0.000485,3,0,0.345622,0,0.166667,3,0.004644,0.65679,28.970505,11.741429,754292,653919,0.115075,0.132738,37.79525,1,0.043493,0.001151,0,0,0.036398,2.333333,0.777778,0.453767,0.024974,0.15873,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\junit\DOMUtil.java,178,116,78,14,27,4,77,105,182,361,236,597,3498.090118,0.347757431,47.97342136,41856.75073,129.1875023,27,1,0,16,17,10,main\org\apache\tools\ant\taskdefs\optional\junit\DOMUtil.java-->DOMUtil,1,0,0,,0,0,1,100,1.267281,100,0,,0,,1,0,0,,0,0,1,100,1.267281,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.115207,0.000162,0,1,0,0.115207,,0,0.001388,0.196326,0.000047,0.000019,753424,754292,0.115207,0.115075,1,2,0.001151,0.002301,0,0,0,1,1,1,1,0,0,0,0,2,0,0,0,0,2,0,0
etc\testcases\taskdefs\fixcrlf\input\Junk2.java,12,9,3,2,2,1,11,10,21,16,10,26,114.200253,0.101660374,9.836674378,1123.350703,3.467131798,2,1,0,3,12,0,etc\testcases\taskdefs\fixcrlf\input\Junk2.java-->Junk1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,-0.000001,0,754292,754292,0.115075,0.115075,1,1,0.001151,0.001151,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1
testcases\org\apache\tools\ant\taskdefs\email\EmailAddressTest.java,79,59,21,1,18,0,29,29,58,54,40,94,372.290085,1.245592762,13.50587898,1233.685787,3.807672181,18,2,0,2,33,153,testcases\org\apache\tools\ant\taskdefs\email\EmailAddressTest.java-->EmailAddressTest,1,0,0,,0,0,1,100,0.691244,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,0.691244,100,0,,0,,1,0.115207,0.000162,1,0,0.115207,0,,0,0.00009,0.012758,0.999993,0.405286,754292,753424,0.115075,0.115207,2,1,0.002301,0.001151,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\ejb\EjbcHelper.java,218,131,91,10,21,2,94,133,227,426,304,730,4093.719408,0.561104647,72.12973113,63774.33166,196.834357,21,1,0,14,17,11,main\org\apache\tools\ant\taskdefs\optional\ejb\EjbcHelper.java-->EjbcHelper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,-0.000102,-0.000041,754292,754292,0.115075,0.115075,1,1,0.001151,0.001151,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\junit\XMLResultAggregator.java,245,136,93,5,28,3,105,166,271,387,299,686,3649.062944,2.200143523,64.07476815,32653.44357,100.7822332,28,3,0,28,362,51,main\org\apache\tools\ant\taskdefs\optional\junit\XMLResultAggregator.java-->XMLResultAggregator,11,18,110,16.363636,,,4,36.363636,60.599079,38.563049,46,0.418182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,18,110,16.363636,,,4,36.363636,60.599079,38.563049,46,0.418182,0,0,11,1.267281,0.001779,11,0,1.267281,0,0.163636,55,0.047537,6.722788,-63.723976,-25.826632,754292,666805,0.115075,0.130173,46.200012,1,0.053165,0.001151,0,0,0.468367,8.727273,0.793388,0.100849,0.002174,0.05189,0,0,0,2,0,0,0,0,2,0,0
testcases\org\apache\tools\ant\taskdefs\optional\RhinoScriptTest.java,43,36,26,1,4,0,13,18,31,106,83,189,839.7175901,0.411257569,43.78794865,33441.03573,103.2130732,4,3,0,1,394,6,testcases\org\apache\tools\ant\taskdefs\optional\RhinoScriptTest.java-->RhinoScriptTest,1,0,0,,0,0,1,100,13.59447,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,13.59447,100,0,,0,,1,0.115207,0.000162,1,0,0.115207,0,,0,0.001497,0.211766,-5.501071,-2.229524,754292,670446,0.115075,0.129466,24.596432,1,0.028304,0.001151,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
testcases\org\apache\tools\ant\types\CommandlineJavaTest.java,103,84,69,2,6,1,33,105,138,267,244,511,2796.502667,0.484754614,45.6929662,38811.38495,119.7882251,6,2,0,14,236,7,testcases\org\apache\tools\ant\types\CommandlineJavaTest.java-->CommandlineJavaTest,5,10,20,50,,,1,20,41.70507,55.692307,5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,20,50,,,1,20,41.70507,55.692307,5,0.25,0,0,5,0.576037,0.000809,5,0,0.576037,0,0.5,10,0.024921,3.524386,-58.589382,-23.745636,754292,666841,0.115075,0.130166,39.033356,1,0.044918,0.001151,0,0,0.000264,2.7,0.54,0.233182,0.000983,0.07935,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\BuildNumber.java,161,93,60,6,17,2,68,75,143,196,129,325,1659.729964,0.980770716,30.13111249,12057.753,37.21528705,17,3,0,12,344,0,main\org\apache\tools\ant\taskdefs\BuildNumber.java-->BuildNumber,4,6,12,50,,,1,25,56.336407,50.153847,3,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,12,50,,,1,25,56.336407,50.153847,3,0.25,0,0,4,0.460829,0.000647,4,0,0.460829,0,0.5,6,0.031663,4.477859,-30.681379,-12.434828,754292,671198,0.115075,0.129321,33.742859,1,0.03883,0.001151,0,0,0.000732,2.25,0.5625,0.258105,0.000159,0.016025,0,0,0,1,0,0,0,0,1,0,0
testcases\org\apache\tools\ant\taskdefs\optional\splash\SplashScreenTest.java,25,20,14,3,3,1,13,23,36,55,39,94,485.9729501,0.078304251,12.77069877,6206.214155,19.15498196,3,1,0,8,38,0,testcases\org\apache\tools\ant\taskdefs\optional\splash\SplashScreenTest.java-->SplashScreenTest,3,4,6,66.666664,,,1,33.333332,40.092167,66.666664,1,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,66.666664,,,1,33.333332,40.092167,66.666664,1,0.166667,0,0,3,0.345622,0.000485,3,0,0.345622,0,0.666667,3,0.018704,2.645188,-34.896965,-14.143359,754292,669489,0.115075,0.129651,32.376202,1,0.037257,0.001151,0,0,0,1.333333,0.444444,0.419337,0.00877,0.118856,0,0,0,0,0,0,0,0,0,0,1
etc\testcases\taskdefs\fixcrlf\expected\Junk7.java,12,9,3,2,2,1,11,10,21,16,10,26,114.200253,0.101660374,9.836674378,1123.350703,3.467131798,2,1,0,3,12,0,etc\testcases\taskdefs\fixcrlf\expected\Junk7.java-->Junk1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,754292,754292,0.115075,0.115075,1,1,0.001151,0.001151,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\types\optional\image\Draw.java,53,43,24,4,10,2,55,54,109,132,104,236,1142.653064,1.548561534,37.43379488,12421.74752,38.33872692,10,5,0,8,50,19,main\org\apache\tools\ant\types\optional\image\Draw.java-->Draw,6,5,30,16.666666,,,1,16.666666,26.728111,90.980392,12.5,0.416667,6,20,2,1,2,50,,,1,50,1.612903,77.777779,0.5,0.25,0,0,4,2,12,16.666666,,,2,50,26.382488,96.624474,5,0.416667,0,0,6,0.691244,0.00097,4,2,0.460829,0.230415,0.166667,15,0.009638,1.363017,-0.099792,-0.040445,752556,667848,0.11534,0.12997,27.046432,3,0.031124,0.003452,28,0.003721,0.387105,4.416667,0.736111,0.270791,0.040788,0.252725,0,0,0,2,0,0,0,0,2,0,0
main\org\apache\tools\ant\types\optional\image\Scale.java,122,94,63,7,21,2,93,95,188,273,188,461,2294.715044,1.162107739,65.09581887,23007.90195,71.01204305,21,5,0,8,54,23,main\org\apache\tools\ant\types\optional\image\Scale.java-->Scale,5,3,20,15,,,2,40,28.571428,82.119202,8.5,0.425,4,20,2,1,2,50,,,1,50,1.612903,77.777779,0.5,0.25,0,0,3,0,6,0,,,3,100,28.341013,86.61972,3,0.5,0,0,5,0.576037,0.000809,3,2,0.345622,0.230415,0.15,10,0.011664,1.649481,-1.744847,-0.707167,752556,670445,0.11534,0.129466,25.596436,3,0.029455,0.003452,27.5,0.003654,0.041203,3.9,0.78,0.249894,0.011446,0.112794,0,0,0,2,0,0,0,0,2,0,0
main\org\apache\tools\ant\taskdefs\ProcessDestroyer.java,179,107,65,6,21,3,61,80,141,184,115,299,1388.364301,1.174410497,32.37778738,7918.918121,24.44110531,21,1,0,17,20,13,main\org\apache\tools\ant\taskdefs\ProcessDestroyer.java-->ProcessDestroyer,2,0,2,0,,,2,100,6.797235,100,1,0.5,0,0,2,0,2,0,,,2,100,6.797235,100,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.230415,0.000323,0,2,0,0.230415,0,1,0.003222,0.455699,-0.000009,-0.000004,631287,754292,0.137497,0.115075,1,56.216629,0.001151,0.064691,0,0,0.010947,2,1,0.5,0,0,1,0,0,4,0,0,0,1,4,0,0
testcases\org\apache\tools\ant\taskdefs\GUnzipTest.java,37,29,13,1,7,0,15,25,40,36,34,70,270,0.786988016,12.58405935,1277.52178,3.942968458,7,3,0,4,399,21,testcases\org\apache\tools\ant\taskdefs\GUnzipTest.java-->GUnzipTest,3,3,6,50,,,1,33.333332,43.317974,75.653923,1.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,50,,,1,33.333332,43.317974,75.653923,1.5,0.25,0,0,3,0.345622,0.000485,3,0,0.345622,0,0.5,3,0.013664,1.932335,-33.222603,-13.464758,754292,670331,0.115075,0.129488,33.826191,1,0.038925,0.001151,0,0,0.004018,1.833333,0.611111,0.342466,0.000265,0.013533,0,0,0,0,0,0,0,0,0,0,1
testcases\org\apache\tools\ant\taskdefs\DeleteTest.java,26,20,6,1,6,0,5,3,8,6,4,10,30,0.386988016,2.584059348,77.52178045,0.239264754,6,3,0,1,396,15,testcases\org\apache\tools\ant\taskdefs\DeleteTest.java-->DeleteTest,1,0,0,,0,0,1,100,13.59447,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,13.59447,100,0,,0,,1,0.115207,0.000162,1,0,0.115207,0,,0,0.001497,0.211766,-5.50108,-2.229527,754292,670446,0.115075,0.129466,24.596432,1,0.028304,0.001151,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\filters\EscapeUnicode.java,90,47,27,6,10,4,38,31,69,100,65,165,816.1827028,0.646248889,17.976832,6478.641862,19.99580822,10,5,0,4,41,7,main\org\apache\tools\ant\filters\EscapeUnicode.java-->EscapeUnicode,3,1,6,16.666666,,,2,66.666664,3.456221,53.57143,2.5,0.416667,2,33.333332,1,0,0,,0,0,1,100,2.764977,100,0,,0,,2,1,2,50,,,1,50,2.304147,62.5,0.5,0.25,0,0,3,0.345622,0.000485,2,1,0.230415,0.115207,0.166667,3,0.001472,0.208186,-4.811542,-1.950065,204959,672150,0.423499,0.129138,25.736925,126.011353,0.029617,0.145007,62.977787,0.008369,0.000398,2.333333,0.777778,0.363089,0.001715,0.043185,0,0,0,1,0,0,0,0,1,0,0
testcases\org\example\tasks\TaskdefTestSimpleTask.java,21,16,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,2,339,2,testcases\org\example\tasks\TaskdefTestSimpleTask.java-->TaskdefTestSimpleTask,1,0,0,,0,0,1,100,27.18894,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,27.18894,100,0,,0,,1,0.115207,0.000162,1,0,0.115207,0,,0,0.008144,1.1517,-14.097678,-5.713635,754292,671307,0.115075,0.1293,25.0131,1,0.028784,0.001151,0,0,0,1,1,1,1,0,0,0,0,2,0,0,0,0,2,0,0
main\org\apache\tools\ant\taskdefs\Chmod.java,189,103,59,5,24,2,104,82,186,165,107,272,1122.75546,2.480228873,61.51643943,5383.505406,16.61575743,24,5,0,14,534,107,main\org\apache\tools\ant\taskdefs\Chmod.java-->Chmod,11,29,110,26.363636,,,1,9.090909,53.1106,39.300938,40.5,0.368182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,29,110,26.363636,,,1,9.090909,53.1106,39.300938,40.5,0.368182,0,0,11,1.267281,0.001779,11,0,1.267281,0,0.263636,55,0.045254,6.399951,-76.515923,-31.011068,754292,656433,0.115075,0.13223,48.519058,1,0.055833,0.001151,0,0,0.008988,6.272727,0.570248,0.115868,0.003693,0.12647,0,0,0,1,0,0,0,0,1,0,0
main\org\apache\tools\ant\taskdefs\condition\Socket.java,54,35,22,6,8,2,33,15,48,55,26,81,348.4694066,0.466126663,20.30485276,2848.302539,8.791057219,8,2,0,5,25,1,main\org\apache\tools\ant\taskdefs\condition\Socket.java-->Socket,3,0,6,0,,,3,100,47.580647,67.263847,3,0.5,2,33.333332,1,0,0,,0,0,1,100,2.073733,100,0,,0,,2,0,2,0,,,2,100,47.235023,68.791946,1,0.5,0,0,3,0.345622,0.000485,2,1,0.230415,0.115207,0,3,0.019845,2.80653,-2.959886,-1.199609,749089,671315,0.115874,0.129298,24.4631,4.5,0.028151,0.005178,0.962185,0.000128,0.026062,3,1,0.333333,0,0,0,0,0,1,0,0,0,0,1,0,0
main\org\apache\tools\ant\taskdefs\optional\extension\ExtensionSet.java,91,41,20,3,8,1,51,47,98,107,76,183,858.5182823,1.01259037,27.68580151,6625.946353,20.45045171,8,3,0,11,148,7,main\org\apache\tools\ant\taskdefs\optional\extension\ExtensionSet.java-->ExtensionSet,12,32,132,24.242424,,,1,8.333333,56.336407,45.743687,50,0.378788,6.5,4.924242,2,0,2,0,,,2,100,1.152074,66.666664,1,0.5,0,0,10,21,90,23.333334,,,1,10,56.336407,46.394688,34.5,0.383333,0,0,12,1.382488,0.00194,10,2,1.152074,0.230415,0.242424,66,0.039653,5.607807,-44.367355,-17.981604,752556,665978,0.11534,0.130335,41.033356,3,0.047219,0.003452,27.309525,0.003629,0.166828,7.291667,0.607639,0.151734,0.021603,0.331511,0,0,0,1,0,0,0,0,1,0,0
main\org\apache\tools\ant\taskdefs\optional\extension\LibFileSet.java,93,24,6,1,6,0,26,7,33,26,13,39,134.9178331,0.533658141,16.86472914,758.450904,2.340897852,6,5,0,1,182,12,main\org\apache\tools\ant\taskdefs\optional\extension\LibFileSet.java-->LibFileSet,2,1,2,50,,,1,50,1.958525,70.833336,0.5,0.25,0,0,2,1,2,50,,,1,50,1.958525,70.833336,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.230415,0.000323,0,2,0,0.230415,0.5,1,0.002083,0.294566,0.000034,0.000014,748222,754292,0.116008,0.115075,1,5.333333,0.001151,0.006137,0,0,0,1,0.5,0.586806,0,0.083333,0,0,0,2,0,0,0,0,2,0,0
main\org\apache\tools\ant\taskdefs\optional\depend\ClassFileUtils.java,24,8,2,1,2,0,16,13,29,21,19,40,154.5835174,0.496860353,8.724799332,643.8754663,1.987269958,2,1,0,1,13,1,main\org\apache\tools\ant\taskdefs\optional\depend\ClassFileUtils.java-->ClassFileUtils,2,0,2,0,,,2,100,1.958525,94.444443,1,0.5,0,0,2,0,2,0,,,2,100,1.958525,94.444443,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.230415,0.000323,0,2,0,0.230415,0,1,0.001474,0.208438,0.000018,0.000007,749955,754292,0.11574,0.115075,1,4.5,0.001151,0.005178,0,0,0.832901,2,1,0.5,0,0,0,0,0,1,0,0,0,0,1,0,0
testcases\org\apache\tools\zip\ExtraFieldUtilsTest.java,88,71,52,3,7,1,42,80,122,285,229,514,2646.715209,0.542236669,47.9787372,42486.86235,131.1322912,7,2,0,9,46,3,testcases\org\apache\tools\zip\ExtraFieldUtilsTest.java-->ExtraFieldUtilsTest,4,4,12,33.333332,,,1,25,1.267281,47.826088,4,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,12,33.333332,,,1,25,1.267281,47.826088,4,0.333333,0,0,4,0.460829,0.000647,4,0,0.460829,0,0.333333,6,0.000012,0.001686,5.121231,2.075579,754292,749953,0.115075,0.115741,5.5,1,0.006329,0.001151,0,0,0.000416,2,0.5,0.484063,0.034266,0.375,0,0,0,0,0,0,0,0,0,0,1
testcases\org\apache\tools\ant\taskdefs\JavacTest.java,177,134,113,3,9,1,46,108,154,310,279,589,2958.910443,1.064609351,67.67857938,52044.75136,160.6319486,9,2,0,12,109,6,testcases\org\apache\tools\ant\taskdefs\JavacTest.java-->JavacTest,5,7,20,35,,,1,20,38.364056,82.222221,6.5,0.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,20,35,,,1,20,38.364056,82.222221,6.5,0.325,0,0,5,0.576037,0.000809,5,0,0.576037,0,0.35,10,0.015305,2.164464,-60.927742,-24.693348,754292,664222,0.115075,0.130679,43.033344,1,0.049521,0.001151,0,0,0.004553,2.8,0.56,0.263124,0.007365,0.143623,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\compilers\JavacExternal.java,21,14,10,2,2,0,13,14,27,32,21,53,252.0090376,0.253959146,3.937641213,992.3211725,3.062719668,2,2,0,5,286,0,main\org\apache\tools\ant\taskdefs\compilers\JavacExternal.java-->JavacExternal,4,4,12,33.333332,,,1,25,29.953917,75.144508,4,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,12,33.333332,,,1,25,29.953917,75.144508,4,0.333333,0,0,4,0.460829,0.000647,4,0,0.460829,0,0.333333,6,0.014162,2.00274,-44.87627,-18.187862,754292,655612,0.115075,0.132395,40.102394,1,0.046148,0.001151,0,0,0.000781,2.25,0.5625,0.284718,0.000443,0.067016,0,0,0,1,0,0,0,0,1,0,0
